,Unnamed: 0,Unnamed: 0.1,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
7126,7126,7126,HHS Region 9,3 wk ahead,Bin,percent,12.9,13.0,1.9996090678489653e-06
7127,7127,7127,HHS Region 9,3 wk ahead,Bin,percent,13.0,100,1.9996090678489653e-06
7128,7128,7128,HHS Region 9,4 wk ahead,Point,percent,,,4.431389005782073
7129,7129,7129,HHS Region 9,4 wk ahead,Bin,percent,0.0,0.1,9.998700168978029e-07
7130,7130,7130,HHS Region 9,4 wk ahead,Bin,percent,0.1,0.2,9.998700168978029e-07
7131,7131,7131,HHS Region 9,4 wk ahead,Bin,percent,0.2,0.3,9.998700168978029e-07
7132,7132,7132,HHS Region 9,4 wk ahead,Bin,percent,0.3,0.4,9.998700168978029e-07
7133,7133,7133,HHS Region 9,4 wk ahead,Bin,percent,0.4,0.5,9.998700168978029e-07
7134,7134,7134,HHS Region 9,4 wk ahead,Bin,percent,0.5,0.6,9.998700168978029e-07
7135,7135,7135,HHS Region 9,4 wk ahead,Bin,percent,0.6,0.7,9.998700168978029e-07
7136,7136,7136,HHS Region 9,4 wk ahead,Bin,percent,0.7,0.8,9.998700168978029e-07
7137,7137,7137,HHS Region 9,4 wk ahead,Bin,percent,0.8,0.9,9.998700168978029e-07
7138,7138,7138,HHS Region 9,4 wk ahead,Bin,percent,0.9,1.0,9.998700168978029e-07
7139,7139,7139,HHS Region 9,4 wk ahead,Bin,percent,1.0,1.1,9.998700168978029e-07
7140,7140,7140,HHS Region 9,4 wk ahead,Bin,percent,1.1,1.2,9.998700168978029e-07
7141,7141,7141,HHS Region 9,4 wk ahead,Bin,percent,1.2,1.3,9.998700168978029e-07
7142,7142,7142,HHS Region 9,4 wk ahead,Bin,percent,1.3,1.4,9.998700168978029e-07
7143,7143,7143,HHS Region 9,4 wk ahead,Bin,percent,1.4,1.5,9.998700168978029e-07
7144,7144,7144,HHS Region 9,4 wk ahead,Bin,percent,1.5,1.6,9.998700168978029e-07
7145,7145,7145,HHS Region 9,4 wk ahead,Bin,percent,1.6,1.7,9.998700168978029e-07
7146,7146,7146,HHS Region 9,4 wk ahead,Bin,percent,1.7,1.8,9.998700168978029e-07
7147,7147,7147,HHS Region 9,4 wk ahead,Bin,percent,1.8,1.9,9.998700168978029e-07
7148,7148,7148,HHS Region 9,4 wk ahead,Bin,percent,1.9,2.0,9.998700168978029e-07
7149,7149,7149,HHS Region 9,4 wk ahead,Bin,percent,2.0,2.1,0.001000868887044684
7150,7150,7150,HHS Region 9,4 wk ahead,Bin,percent,2.1,2.2,0.001000868887044684
7151,7151,7151,HHS Region 9,4 wk ahead,Bin,percent,2.2,2.3,0.001000868887044684
7152,7152,7152,HHS Region 9,4 wk ahead,Bin,percent,2.3,2.4,9.998700168978029e-07
7153,7153,7153,HHS Region 9,4 wk ahead,Bin,percent,2.4,2.5,0.00500034495515583
7154,7154,7154,HHS Region 9,4 wk ahead,Bin,percent,2.5,2.6,0.011999428074350331
7155,7155,7155,HHS Region 9,4 wk ahead,Bin,percent,2.6,2.7,0.01299929709137812
7156,7156,7156,HHS Region 9,4 wk ahead,Bin,percent,2.7,2.8,0.022997987261655986
7157,7157,7157,HHS Region 9,4 wk ahead,Bin,percent,2.8,2.9,0.03999576055112835
7158,7158,7158,HHS Region 9,4 wk ahead,Bin,percent,2.9,3.0,0.035996284483017206
7159,7159,7159,HHS Region 9,4 wk ahead,Bin,percent,3.0,3.1,0.04099562956815615
7160,7160,7160,HHS Region 9,4 wk ahead,Bin,percent,3.1,3.2,0.04699484367032286
7161,7161,7161,HHS Region 9,4 wk ahead,Bin,percent,3.2,3.3,0.06099300990871188
7162,7162,7162,HHS Region 9,4 wk ahead,Bin,percent,3.3,3.4,0.06299274794276744
7163,7163,7163,HHS Region 9,4 wk ahead,Bin,percent,3.4,3.5,0.07099170007898974
7164,7164,7164,HHS Region 9,4 wk ahead,Bin,percent,3.5,3.6,0.07399130713007307
7165,7165,7165,HHS Region 9,4 wk ahead,Bin,percent,3.6,3.7,0.06699222401087859
7166,7166,7166,HHS Region 9,4 wk ahead,Bin,percent,3.7,3.8,0.05199418875546179
7167,7167,7167,HHS Region 9,4 wk ahead,Bin,percent,3.8,3.9,0.05699353384060073
7168,7168,7168,HHS Region 9,4 wk ahead,Bin,percent,3.9,4.0,0.048994581704378426
7169,7169,7169,HHS Region 9,4 wk ahead,Bin,percent,4.0,4.1,0.03799602251707279
7170,7170,7170,HHS Region 9,4 wk ahead,Bin,percent,4.1,4.2,0.04599497465329507
7171,7171,7171,HHS Region 9,4 wk ahead,Bin,percent,4.2,4.3,0.029997070380850487
7172,7172,7172,HHS Region 9,4 wk ahead,Bin,percent,4.3,4.4,0.034996415465989424
7173,7173,7173,HHS Region 9,4 wk ahead,Bin,percent,4.4,4.5,0.033996546448961634
7174,7174,7174,HHS Region 9,4 wk ahead,Bin,percent,4.5,4.6,0.011999428074350331
7175,7175,7175,HHS Region 9,4 wk ahead,Bin,percent,4.6,4.7,0.01899851119354484
7176,7176,7176,HHS Region 9,4 wk ahead,Bin,percent,4.7,4.8,0.01299929709137812
7177,7177,7177,HHS Region 9,4 wk ahead,Bin,percent,4.8,4.9,0.00999969004029476
7178,7178,7178,HHS Region 9,4 wk ahead,Bin,percent,4.9,5.0,0.00500034495515583
7179,7179,7179,HHS Region 9,4 wk ahead,Bin,percent,5.0,5.1,0.00500034495515583
7180,7180,7180,HHS Region 9,4 wk ahead,Bin,percent,5.1,5.2,0.00500034495515583
7181,7181,7181,HHS Region 9,4 wk ahead,Bin,percent,5.2,5.3,0.00500034495515583
7182,7182,7182,HHS Region 9,4 wk ahead,Bin,percent,5.3,5.4,0.00500034495515583
7183,7183,7183,HHS Region 9,4 wk ahead,Bin,percent,5.4,5.5,0.004000475938128043
7184,7184,7184,HHS Region 9,4 wk ahead,Bin,percent,5.5,5.6,0.001000868887044684
7185,7185,7185,HHS Region 9,4 wk ahead,Bin,percent,5.6,5.7,0.006000213972183617
7186,7186,7186,HHS Region 9,4 wk ahead,Bin,percent,5.7,5.8,0.004000475938128043
7187,7187,7187,HHS Region 9,4 wk ahead,Bin,percent,5.8,5.9,9.998700168978029e-07
7188,7188,7188,HHS Region 9,4 wk ahead,Bin,percent,5.9,6.0,0.001000868887044684
7189,7189,7189,HHS Region 9,4 wk ahead,Bin,percent,6.0,6.1,0.001000868887044684
7190,7190,7190,HHS Region 9,4 wk ahead,Bin,percent,6.1,6.2,9.998700168978029e-07
7191,7191,7191,HHS Region 9,4 wk ahead,Bin,percent,6.2,6.3,9.998700168978029e-07
7192,7192,7192,HHS Region 9,4 wk ahead,Bin,percent,6.3,6.4,9.998700168978029e-07
7193,7193,7193,HHS Region 9,4 wk ahead,Bin,percent,6.4,6.5,9.998700168978029e-07
7194,7194,7194,HHS Region 9,4 wk ahead,Bin,percent,6.5,6.6,0.001000868887044684
7195,7195,7195,HHS Region 9,4 wk ahead,Bin,percent,6.6,6.7,0.001000868887044684
7196,7196,7196,HHS Region 9,4 wk ahead,Bin,percent,6.7,6.8,0.001000868887044684
7197,7197,7197,HHS Region 9,4 wk ahead,Bin,percent,6.8,6.9,0.001000868887044684
7198,7198,7198,HHS Region 9,4 wk ahead,Bin,percent,6.9,7.0,0.001000868887044684
7199,7199,7199,HHS Region 9,4 wk ahead,Bin,percent,7.0,7.1,9.998700168978029e-07
7200,7200,7200,HHS Region 9,4 wk ahead,Bin,percent,7.1,7.2,9.998700168978029e-07
7201,7201,7201,HHS Region 9,4 wk ahead,Bin,percent,7.2,7.3,9.998700168978029e-07
7202,7202,7202,HHS Region 9,4 wk ahead,Bin,percent,7.3,7.4,9.998700168978029e-07
7203,7203,7203,HHS Region 9,4 wk ahead,Bin,percent,7.4,7.5,9.998700168978029e-07
7204,7204,7204,HHS Region 9,4 wk ahead,Bin,percent,7.5,7.6,9.998700168978029e-07
7205,7205,7205,HHS Region 9,4 wk ahead,Bin,percent,7.6,7.7,9.998700168978029e-07
7206,7206,7206,HHS Region 9,4 wk ahead,Bin,percent,7.7,7.8,0.001000868887044684
7207,7207,7207,HHS Region 9,4 wk ahead,Bin,percent,7.8,7.9,9.998700168978029e-07
7208,7208,7208,HHS Region 9,4 wk ahead,Bin,percent,7.9,8.0,9.998700168978029e-07
7209,7209,7209,HHS Region 9,4 wk ahead,Bin,percent,8.0,8.1,9.998700168978029e-07
7210,7210,7210,HHS Region 9,4 wk ahead,Bin,percent,8.1,8.2,9.998700168978029e-07
7211,7211,7211,HHS Region 9,4 wk ahead,Bin,percent,8.2,8.3,9.998700168978029e-07
7212,7212,7212,HHS Region 9,4 wk ahead,Bin,percent,8.3,8.4,9.998700168978029e-07
7213,7213,7213,HHS Region 9,4 wk ahead,Bin,percent,8.4,8.5,9.998700168978029e-07
7214,7214,7214,HHS Region 9,4 wk ahead,Bin,percent,8.5,8.6,9.998700168978029e-07
7215,7215,7215,HHS Region 9,4 wk ahead,Bin,percent,8.6,8.7,0.001000868887044684
7216,7216,7216,HHS Region 9,4 wk ahead,Bin,percent,8.7,8.8,9.998700168978029e-07
7217,7217,7217,HHS Region 9,4 wk ahead,Bin,percent,8.8,8.9,9.998700168978029e-07
7218,7218,7218,HHS Region 9,4 wk ahead,Bin,percent,8.9,9.0,9.998700168978029e-07
7219,7219,7219,HHS Region 9,4 wk ahead,Bin,percent,9.0,9.1,9.998700168978029e-07
7220,7220,7220,HHS Region 9,4 wk ahead,Bin,percent,9.1,9.2,9.998700168978029e-07
7221,7221,7221,HHS Region 9,4 wk ahead,Bin,percent,9.2,9.3,9.998700168978029e-07
7222,7222,7222,HHS Region 9,4 wk ahead,Bin,percent,9.3,9.4,9.998700168978029e-07
7223,7223,7223,HHS Region 9,4 wk ahead,Bin,percent,9.4,9.5,9.998700168978029e-07
7224,7224,7224,HHS Region 9,4 wk ahead,Bin,percent,9.5,9.6,9.998700168978029e-07
7225,7225,7225,HHS Region 9,4 wk ahead,Bin,percent,9.6,9.7,9.998700168978029e-07
7226,7226,7226,HHS Region 9,4 wk ahead,Bin,percent,9.7,9.8,9.998700168978029e-07
7227,7227,7227,HHS Region 9,4 wk ahead,Bin,percent,9.8,9.9,9.998700168978029e-07
7228,7228,7228,HHS Region 9,4 wk ahead,Bin,percent,9.9,10.0,9.998700168978029e-07
7229,7229,7229,HHS Region 9,4 wk ahead,Bin,percent,10.0,10.1,9.998700168978029e-07
7230,7230,7230,HHS Region 9,4 wk ahead,Bin,percent,10.1,10.2,9.998700168978029e-07
7231,7231,7231,HHS Region 9,4 wk ahead,Bin,percent,10.2,10.3,9.998700168978029e-07
7232,7232,7232,HHS Region 9,4 wk ahead,Bin,percent,10.3,10.4,9.998700168978029e-07
7233,7233,7233,HHS Region 9,4 wk ahead,Bin,percent,10.4,10.5,9.998700168978029e-07
7234,7234,7234,HHS Region 9,4 wk ahead,Bin,percent,10.5,10.6,9.998700168978029e-07
7235,7235,7235,HHS Region 9,4 wk ahead,Bin,percent,10.6,10.7,9.998700168978029e-07
7236,7236,7236,HHS Region 9,4 wk ahead,Bin,percent,10.7,10.8,9.998700168978029e-07
7237,7237,7237,HHS Region 9,4 wk ahead,Bin,percent,10.8,10.9,9.998700168978029e-07
7238,7238,7238,HHS Region 9,4 wk ahead,Bin,percent,10.9,11.0,9.998700168978029e-07
7239,7239,7239,HHS Region 9,4 wk ahead,Bin,percent,11.0,11.1,9.998700168978029e-07
7240,7240,7240,HHS Region 9,4 wk ahead,Bin,percent,11.1,11.2,9.998700168978029e-07
7241,7241,7241,HHS Region 9,4 wk ahead,Bin,percent,11.2,11.3,9.998700168978029e-07
7242,7242,7242,HHS Region 9,4 wk ahead,Bin,percent,11.3,11.4,9.998700168978029e-07
7243,7243,7243,HHS Region 9,4 wk ahead,Bin,percent,11.4,11.5,9.998700168978029e-07
7244,7244,7244,HHS Region 9,4 wk ahead,Bin,percent,11.5,11.6,9.998700168978029e-07
7245,7245,7245,HHS Region 9,4 wk ahead,Bin,percent,11.6,11.7,9.998700168978029e-07
7246,7246,7246,HHS Region 9,4 wk ahead,Bin,percent,11.7,11.8,9.998700168978029e-07
7247,7247,7247,HHS Region 9,4 wk ahead,Bin,percent,11.8,11.9,9.998700168978029e-07
7248,7248,7248,HHS Region 9,4 wk ahead,Bin,percent,11.9,12.0,9.998700168978029e-07
7249,7249,7249,HHS Region 9,4 wk ahead,Bin,percent,12.0,12.1,9.998700168978029e-07
7250,7250,7250,HHS Region 9,4 wk ahead,Bin,percent,12.1,12.2,9.998700168978029e-07
7251,7251,7251,HHS Region 9,4 wk ahead,Bin,percent,12.2,12.3,9.998700168978029e-07
7252,7252,7252,HHS Region 9,4 wk ahead,Bin,percent,12.3,12.4,9.998700168978029e-07
7253,7253,7253,HHS Region 9,4 wk ahead,Bin,percent,12.4,12.5,9.998700168978029e-07
7254,7254,7254,HHS Region 9,4 wk ahead,Bin,percent,12.5,12.6,9.998700168978029e-07
7255,7255,7255,HHS Region 9,4 wk ahead,Bin,percent,12.6,12.7,9.998700168978029e-07
7256,7256,7256,HHS Region 9,4 wk ahead,Bin,percent,12.7,12.8,9.998700168978029e-07
7257,7257,7257,HHS Region 9,4 wk ahead,Bin,percent,12.8,12.9,9.998700168978029e-07
7258,7258,7258,HHS Region 9,4 wk ahead,Bin,percent,12.9,13.0,9.998700168978029e-07
7259,7259,7259,HHS Region 9,4 wk ahead,Bin,percent,13.0,100,9.998700168978029e-07
7260,7260,7260,HHS Region 10,Season onset,Bin,week,none,none,0.029411765
7261,7261,7261,HHS Region 10,Season onset,Bin,week,40,41,0.029411765
7262,7262,7262,HHS Region 10,Season onset,Bin,week,41,42,0.029411765
7263,7263,7263,HHS Region 10,Season onset,Bin,week,42,43,0.029411765
7264,7264,7264,HHS Region 10,Season onset,Bin,week,43,44,0.029411765
7265,7265,7265,HHS Region 10,Season onset,Bin,week,44,45,0.029411765
7266,7266,7266,HHS Region 10,Season onset,Bin,week,45,46,0.029411765
7267,7267,7267,HHS Region 10,Season onset,Bin,week,46,47,0.029411765
7268,7268,7268,HHS Region 10,Season onset,Bin,week,47,48,0.029411765
7269,7269,7269,HHS Region 10,Season onset,Bin,week,48,49,0.029411765
7270,7270,7270,HHS Region 10,Season onset,Bin,week,49,50,0.029411765
7271,7271,7271,HHS Region 10,Season onset,Bin,week,50,51,0.029411765
7272,7272,7272,HHS Region 10,Season onset,Bin,week,51,52,0.029411765
7273,7273,7273,HHS Region 10,Season onset,Bin,week,52,53,0.029411765
7274,7274,7274,HHS Region 10,Season onset,Bin,week,1,2,0.029411765
7275,7275,7275,HHS Region 10,Season onset,Bin,week,2,3,0.029411765
7276,7276,7276,HHS Region 10,Season onset,Bin,week,3,4,0.029411765
7277,7277,7277,HHS Region 10,Season onset,Bin,week,4,5,0.029411765
7278,7278,7278,HHS Region 10,Season onset,Bin,week,5,6,0.029411765
7279,7279,7279,HHS Region 10,Season onset,Bin,week,6,7,0.029411765
7280,7280,7280,HHS Region 10,Season onset,Bin,week,7,8,0.029411765
7281,7281,7281,HHS Region 10,Season onset,Bin,week,8,9,0.029411765
7282,7282,7282,HHS Region 10,Season onset,Bin,week,9,10,0.029411765
7283,7283,7283,HHS Region 10,Season onset,Bin,week,10,11,0.029411765
7284,7284,7284,HHS Region 10,Season onset,Bin,week,11,12,0.029411765
7285,7285,7285,HHS Region 10,Season onset,Bin,week,12,13,0.029411765
7286,7286,7286,HHS Region 10,Season onset,Bin,week,13,14,0.029411765
7287,7287,7287,HHS Region 10,Season onset,Bin,week,14,15,0.029411765
7288,7288,7288,HHS Region 10,Season onset,Bin,week,15,16,0.029411765
7289,7289,7289,HHS Region 10,Season onset,Bin,week,16,17,0.029411765
7290,7290,7290,HHS Region 10,Season onset,Bin,week,17,18,0.029411765
7291,7291,7291,HHS Region 10,Season onset,Bin,week,18,19,0.029411765
7292,7292,7292,HHS Region 10,Season onset,Bin,week,19,20,0.029411765
7293,7293,7293,HHS Region 10,Season onset,Bin,week,20,21,0.029411765
7294,7294,7294,HHS Region 10,Season peak week,Bin,week,40,41,0.0303030303030303
7295,7295,7295,HHS Region 10,Season peak week,Bin,week,41,42,0.0303030303030303
7296,7296,7296,HHS Region 10,Season peak week,Bin,week,42,43,0.0303030303030303
7297,7297,7297,HHS Region 10,Season peak week,Bin,week,43,44,0.0303030303030303
7298,7298,7298,HHS Region 10,Season peak week,Bin,week,44,45,0.0303030303030303
7299,7299,7299,HHS Region 10,Season peak week,Bin,week,45,46,0.0303030303030303
7300,7300,7300,HHS Region 10,Season peak week,Bin,week,46,47,0.0303030303030303
7301,7301,7301,HHS Region 10,Season peak week,Bin,week,47,48,0.0303030303030303
7302,7302,7302,HHS Region 10,Season peak week,Bin,week,48,49,0.0303030303030303
7303,7303,7303,HHS Region 10,Season peak week,Bin,week,49,50,0.0303030303030303
7304,7304,7304,HHS Region 10,Season peak week,Bin,week,50,51,0.0303030303030303
7305,7305,7305,HHS Region 10,Season peak week,Bin,week,51,52,0.0303030303030303
7306,7306,7306,HHS Region 10,Season peak week,Bin,week,52,53,0.0303030303030303
7307,7307,7307,HHS Region 10,Season peak week,Bin,week,1,2,0.0303030303030303
7308,7308,7308,HHS Region 10,Season peak week,Bin,week,2,3,0.0303030303030303
7309,7309,7309,HHS Region 10,Season peak week,Bin,week,3,4,0.0303030303030303
7310,7310,7310,HHS Region 10,Season peak week,Bin,week,4,5,0.0303030303030303
7311,7311,7311,HHS Region 10,Season peak week,Bin,week,5,6,0.0303030303030303
7312,7312,7312,HHS Region 10,Season peak week,Bin,week,6,7,0.0303030303030303
7313,7313,7313,HHS Region 10,Season peak week,Bin,week,7,8,0.0303030303030303
7314,7314,7314,HHS Region 10,Season peak week,Bin,week,8,9,0.0303030303030303
7315,7315,7315,HHS Region 10,Season peak week,Bin,week,9,10,0.0303030303030303
7316,7316,7316,HHS Region 10,Season peak week,Bin,week,10,11,0.0303030303030303
7317,7317,7317,HHS Region 10,Season peak week,Bin,week,11,12,0.0303030303030303
7318,7318,7318,HHS Region 10,Season peak week,Bin,week,12,13,0.0303030303030303
7319,7319,7319,HHS Region 10,Season peak week,Bin,week,13,14,0.0303030303030303
7320,7320,7320,HHS Region 10,Season peak week,Bin,week,14,15,0.0303030303030303
7321,7321,7321,HHS Region 10,Season peak week,Bin,week,15,16,0.0303030303030303
7322,7322,7322,HHS Region 10,Season peak week,Bin,week,16,17,0.0303030303030303
7323,7323,7323,HHS Region 10,Season peak week,Bin,week,17,18,0.0303030303030303
7324,7324,7324,HHS Region 10,Season peak week,Bin,week,18,19,0.0303030303030303
7325,7325,7325,HHS Region 10,Season peak week,Bin,week,19,20,0.0303030303030303
7326,7326,7326,HHS Region 10,Season peak week,Bin,week,20,21,0.0303030303030303
7327,7327,7327,HHS Region 10,Season peak percentage,Bin,percent,0.0,0.1,0.007633588
7328,7328,7328,HHS Region 10,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
7329,7329,7329,HHS Region 10,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
7330,7330,7330,HHS Region 10,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
7331,7331,7331,HHS Region 10,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
7332,7332,7332,HHS Region 10,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
7333,7333,7333,HHS Region 10,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
7334,7334,7334,HHS Region 10,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
7335,7335,7335,HHS Region 10,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
7336,7336,7336,HHS Region 10,Season peak percentage,Bin,percent,0.9,1.0,0.007633588
7337,7337,7337,HHS Region 10,Season peak percentage,Bin,percent,1.0,1.1,0.007633588
7338,7338,7338,HHS Region 10,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
7339,7339,7339,HHS Region 10,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
7340,7340,7340,HHS Region 10,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
7341,7341,7341,HHS Region 10,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
7342,7342,7342,HHS Region 10,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
7343,7343,7343,HHS Region 10,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
7344,7344,7344,HHS Region 10,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
7345,7345,7345,HHS Region 10,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
7346,7346,7346,HHS Region 10,Season peak percentage,Bin,percent,1.9,2.0,0.007633588
7347,7347,7347,HHS Region 10,Season peak percentage,Bin,percent,2.0,2.1,0.007633588
7348,7348,7348,HHS Region 10,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
7349,7349,7349,HHS Region 10,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
7350,7350,7350,HHS Region 10,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
7351,7351,7351,HHS Region 10,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
7352,7352,7352,HHS Region 10,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
7353,7353,7353,HHS Region 10,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
7354,7354,7354,HHS Region 10,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
7355,7355,7355,HHS Region 10,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
7356,7356,7356,HHS Region 10,Season peak percentage,Bin,percent,2.9,3.0,0.007633588
7357,7357,7357,HHS Region 10,Season peak percentage,Bin,percent,3.0,3.1,0.007633588
7358,7358,7358,HHS Region 10,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
7359,7359,7359,HHS Region 10,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
7360,7360,7360,HHS Region 10,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
7361,7361,7361,HHS Region 10,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
7362,7362,7362,HHS Region 10,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
7363,7363,7363,HHS Region 10,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
7364,7364,7364,HHS Region 10,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
7365,7365,7365,HHS Region 10,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
7366,7366,7366,HHS Region 10,Season peak percentage,Bin,percent,3.9,4.0,0.007633588
7367,7367,7367,HHS Region 10,Season peak percentage,Bin,percent,4.0,4.1,0.007633588
7368,7368,7368,HHS Region 10,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
7369,7369,7369,HHS Region 10,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
7370,7370,7370,HHS Region 10,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
7371,7371,7371,HHS Region 10,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
7372,7372,7372,HHS Region 10,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
7373,7373,7373,HHS Region 10,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
7374,7374,7374,HHS Region 10,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
7375,7375,7375,HHS Region 10,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
7376,7376,7376,HHS Region 10,Season peak percentage,Bin,percent,4.9,5.0,0.007633588
7377,7377,7377,HHS Region 10,Season peak percentage,Bin,percent,5.0,5.1,0.007633588
7378,7378,7378,HHS Region 10,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
7379,7379,7379,HHS Region 10,Season peak percentage,Bin,percent,5.2,5.3,0.007633588
7380,7380,7380,HHS Region 10,Season peak percentage,Bin,percent,5.3,5.4,0.007633588
7381,7381,7381,HHS Region 10,Season peak percentage,Bin,percent,5.4,5.5,0.007633588
7382,7382,7382,HHS Region 10,Season peak percentage,Bin,percent,5.5,5.6,0.007633588
7383,7383,7383,HHS Region 10,Season peak percentage,Bin,percent,5.6,5.7,0.007633588
7384,7384,7384,HHS Region 10,Season peak percentage,Bin,percent,5.7,5.8,0.007633588
7385,7385,7385,HHS Region 10,Season peak percentage,Bin,percent,5.8,5.9,0.007633588
7386,7386,7386,HHS Region 10,Season peak percentage,Bin,percent,5.9,6.0,0.007633588
7387,7387,7387,HHS Region 10,Season peak percentage,Bin,percent,6.0,6.1,0.007633588
7388,7388,7388,HHS Region 10,Season peak percentage,Bin,percent,6.1,6.2,0.007633588
7389,7389,7389,HHS Region 10,Season peak percentage,Bin,percent,6.2,6.3,0.007633588
7390,7390,7390,HHS Region 10,Season peak percentage,Bin,percent,6.3,6.4,0.007633588
7391,7391,7391,HHS Region 10,Season peak percentage,Bin,percent,6.4,6.5,0.007633588
7392,7392,7392,HHS Region 10,Season peak percentage,Bin,percent,6.5,6.6,0.007633588
7393,7393,7393,HHS Region 10,Season peak percentage,Bin,percent,6.6,6.7,0.007633588
7394,7394,7394,HHS Region 10,Season peak percentage,Bin,percent,6.7,6.8,0.007633588
7395,7395,7395,HHS Region 10,Season peak percentage,Bin,percent,6.8,6.9,0.007633588
7396,7396,7396,HHS Region 10,Season peak percentage,Bin,percent,6.9,7.0,0.007633588
7397,7397,7397,HHS Region 10,Season peak percentage,Bin,percent,7.0,7.1,0.007633588
7398,7398,7398,HHS Region 10,Season peak percentage,Bin,percent,7.1,7.2,0.007633588
7399,7399,7399,HHS Region 10,Season peak percentage,Bin,percent,7.2,7.3,0.007633588
7400,7400,7400,HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.007633588
7401,7401,7401,HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.007633588
7402,7402,7402,HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.007633588
7403,7403,7403,HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.007633588
7404,7404,7404,HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.007633588
7405,7405,7405,HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.007633588
7406,7406,7406,HHS Region 10,Season peak percentage,Bin,percent,7.9,8.0,0.007633588
7407,7407,7407,HHS Region 10,Season peak percentage,Bin,percent,8.0,8.1,0.007633588
7408,7408,7408,HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.007633588
7409,7409,7409,HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.007633588
7410,7410,7410,HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.007633588
7411,7411,7411,HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.007633588
7412,7412,7412,HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.007633588
7413,7413,7413,HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.007633588
7414,7414,7414,HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.007633588
7415,7415,7415,HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.007633588
7416,7416,7416,HHS Region 10,Season peak percentage,Bin,percent,8.9,9.0,0.007633588
7417,7417,7417,HHS Region 10,Season peak percentage,Bin,percent,9.0,9.1,0.007633588
7418,7418,7418,HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.007633588
7419,7419,7419,HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.007633588
7420,7420,7420,HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.007633588
7421,7421,7421,HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.007633588
7422,7422,7422,HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.007633588
7423,7423,7423,HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.007633588
7424,7424,7424,HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.007633588
