REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 6,2015,26,1.2806799999999998,1.24029,249,240.0,,273,67.0,68,897,185,72322
HHS Regions,Region 7,2015,26,0.298164,0.310278,4,7.0,,7,3.0,3,24,45,7735
HHS Regions,Region 8,2015,26,0.394859,0.63176,42,56.0,,69,9.0,8,184,95,29125
HHS Regions,Region 9,2015,26,1.43039,1.06729,101,126.0,,176,70.0,78,551,180,51626
HHS Regions,Region 10,2015,26,0.400814,0.552995,9,10.0,,3,5.0,3,30,42,5425
HHS Regions,Region 1,2015,27,0.502202,0.504671,56,22.0,,59,13.0,18,168,105,33289
HHS Regions,Region 2,2015,27,1.3606,1.10475,471,206.0,,443,72.0,67,1259,169,113962
HHS Regions,Region 3,2015,27,1.30198,0.9619840000000001,281,246.0,,334,67.0,48,976,213,101457
HHS Regions,Region 4,2015,27,0.554966,0.567621,164,100.0,,124,50.0,28,466,201,82097
HHS Regions,Region 5,2015,27,0.589775,0.785497,180,111.0,,163,67.0,44,565,188,71929
HHS Regions,Region 6,2015,27,1.1037,1.07528,214,228.0,,301,70.0,75,888,193,82583
HHS Regions,Region 7,2015,27,0.115022,0.167304,2,6.0,,3,2.0,1,14,44,8368
HHS Regions,Region 8,2015,27,0.375766,0.540996,41,35.0,,76,11.0,4,167,91,30869
HHS Regions,Region 9,2015,27,1.28213,0.951459,122,116.0,,165,83.0,84,570,181,59908
HHS Regions,Region 10,2015,27,0.525571,0.715951,15,11.0,,7,8.0,2,43,43,6006
HHS Regions,Region 1,2015,28,0.438622,0.462029,61,28.0,,53,8.0,8,158,102,34197
HHS Regions,Region 2,2015,28,1.2504600000000001,1.06574,464,216.0,,398,84.0,48,1210,168,113536
HHS Regions,Region 3,2015,28,1.12215,0.8577040000000001,230,211.0,,300,76.0,52,869,204,101317
HHS Regions,Region 4,2015,28,0.595175,0.559944,154,85.0,,164,39.0,28,470,200,83937
HHS Regions,Region 5,2015,28,0.50997,0.735135,173,100.0,,170,51.0,50,544,195,74000
HHS Regions,Region 6,2015,28,1.12435,1.1678899999999999,245,243.0,,283,55.0,79,905,182,77490
HHS Regions,Region 7,2015,28,0.290084,0.303693,3,5.0,,9,5.0,3,25,45,8232
HHS Regions,Region 8,2015,28,0.344472,0.5147010000000001,32,39.0,,74,10.0,5,160,92,31086
HHS Regions,Region 9,2015,28,1.11639,0.8577239999999999,113,100.0,,150,73.0,66,502,179,58527
HHS Regions,Region 10,2015,28,0.404925,0.448878,12,1.0,,8,4.0,2,27,44,6015
HHS Regions,Region 1,2015,29,0.418749,0.436199,56,18.0,,53,9.0,14,150,102,34388
HHS Regions,Region 2,2015,29,1.10433,1.02054,413,190.0,,408,83.0,49,1143,169,112000
HHS Regions,Region 3,2015,29,1.01928,0.8054640000000001,206,225.0,,284,81.0,39,835,213,103667
HHS Regions,Region 4,2015,29,0.588865,0.543941,149,94.0,,131,48.0,32,454,205,83465
HHS Regions,Region 5,2015,29,0.503062,0.725861,183,109.0,,141,39.0,31,503,180,69297
HHS Regions,Region 6,2015,29,1.0912,1.11114,230,212.0,,257,72.0,75,846,191,76138
HHS Regions,Region 7,2015,29,0.228075,0.256004,2,8.0,,7,2.0,2,21,44,8203
HHS Regions,Region 8,2015,29,0.517255,0.727467,52,47.0,,93,14.0,12,218,92,29967
HHS Regions,Region 9,2015,29,0.9637399999999999,0.750853,83,106.0,,121,63.0,67,440,177,58600
HHS Regions,Region 10,2015,29,0.11948900000000001,0.373396,9,2.0,,3,2.0,0,16,28,4285
HHS Regions,Region 1,2015,30,0.356937,0.40191,50,13.0,,56,10.0,4,133,96,33092
HHS Regions,Region 2,2015,30,1.36927,1.16395,495,255.0,,397,110.0,53,1310,171,112548
HHS Regions,Region 3,2015,30,0.999289,0.818425,178,203.0,,281,59.0,43,764,205,93350
HHS Regions,Region 4,2015,30,0.45585,0.504217,161,80.0,,118,48.0,27,434,196,86074
HHS Regions,Region 5,2015,30,0.5815130000000001,0.7969390000000001,150,115.0,,176,64.0,49,554,181,69516
HHS Regions,Region 6,2015,30,0.95152,1.04122,227,171.0,,211,61.0,61,731,158,70206
HHS Regions,Region 7,2015,30,0.213522,0.29087399999999997,2,6.0,,9,3.0,4,24,44,8251
HHS Regions,Region 8,2015,30,0.469566,0.585759,42,52.0,,84,8.0,6,192,88,32778
HHS Regions,Region 9,2015,30,0.962723,0.7897350000000001,105,101.0,,125,66.0,48,445,169,56348
HHS Regions,Region 10,2015,30,0.274353,0.327273,5,3.0,,2,3.0,5,18,44,5500
HHS Regions,Region 1,2015,31,0.36071,0.431073,44,18.0,,59,8.0,15,144,100,33405
HHS Regions,Region 2,2015,31,1.58666,1.2676399999999999,488,294.0,,491,115.0,63,1451,169,114465
HHS Regions,Region 3,2015,31,0.881078,0.780143,177,181.0,,309,67.0,42,776,198,99469
HHS Regions,Region 4,2015,31,0.439499,0.460041,163,79.0,,93,29.0,31,395,197,85862
HHS Regions,Region 5,2015,31,0.5850310000000001,0.8101649999999999,182,111.0,,173,54.0,36,556,179,68628
HHS Regions,Region 6,2015,31,0.907402,0.983029,199,184.0,,234,72.0,64,753,172,76600
HHS Regions,Region 7,2015,31,0.280848,0.297427,4,6.0,,4,3.0,6,23,43,7733
HHS Regions,Region 8,2015,31,0.486867,0.656586,32,52.0,,94,14.0,6,198,90,30156
HHS Regions,Region 9,2015,31,0.9578260000000001,0.764991,93,97.0,,126,57.0,60,433,173,56602
HHS Regions,Region 10,2015,31,0.27768200000000004,0.407332,10,4.0,,7,1.0,2,24,43,5892
HHS Regions,Region 1,2015,32,0.384903,0.440459,44,17.0,,64,5.0,10,140,99,31785
HHS Regions,Region 2,2015,32,1.3935799999999998,1.13329,445,267.0,,436,97.0,49,1294,164,114181
HHS Regions,Region 3,2015,32,1.0792,0.789035,170,201.0,,292,69.0,44,776,193,98348
HHS Regions,Region 4,2015,32,0.700063,0.635945,191,104.0,,186,38.0,33,552,193,86800
HHS Regions,Region 5,2015,32,0.597183,0.76974,168,106.0,,164,66.0,43,547,177,71063
HHS Regions,Region 6,2015,32,0.954889,0.976281,168,192.0,,262,58.0,58,738,167,75593
HHS Regions,Region 7,2015,32,0.11626199999999999,0.145879,2,3.0,,2,4.0,1,12,42,8226
HHS Regions,Region 8,2015,32,0.40949,0.609589,43,42.0,,73,12.0,8,178,87,29200
HHS Regions,Region 9,2015,32,1.0671899999999999,0.8509979999999999,94,128.0,,184,47.0,44,497,176,58402
HHS Regions,Region 10,2015,32,0.176249,0.26359099999999996,5,2.0,,4,4.0,1,16,42,6070
HHS Regions,Region 1,2015,33,0.361836,0.43076499999999995,48,18.0,,52,7.0,13,138,92,32036
HHS Regions,Region 2,2015,33,1.12294,1.0524799999999999,428,244.0,,383,91.0,58,1204,161,114396
HHS Regions,Region 3,2015,33,0.9255959999999999,0.7742100000000001,172,207.0,,292,77.0,51,799,199,103202
HHS Regions,Region 4,2015,33,0.716647,0.7313189999999999,246,103.0,,303,39.0,26,717,199,98042
HHS Regions,Region 5,2015,33,0.581626,0.714199,155,114.0,,159,67.0,34,529,173,74069
HHS Regions,Region 6,2015,33,1.28703,1.20624,235,271.0,,347,78.0,81,1012,187,83897
HHS Regions,Region 7,2015,33,0.283492,0.289519,4,12.0,,8,5.0,1,30,43,10362
HHS Regions,Region 8,2015,33,0.388013,0.462325,29,27.0,,61,12.0,12,141,85,30498
HHS Regions,Region 9,2015,33,1.08806,1.02862,107,131.0,,206,58.0,81,583,174,56678
HHS Regions,Region 10,2015,33,0.233461,0.293513,5,7.0,,4,2.0,2,20,43,6814
HHS Regions,Region 1,2015,34,0.394007,0.460286,53,22.0,,55,12.0,14,156,87,33892
HHS Regions,Region 2,2015,34,1.12921,1.02292,419,201.0,,405,72.0,49,1146,152,112032
HHS Regions,Region 3,2015,34,0.796299,0.812773,209,243.0,,318,57.0,44,871,204,107164
HHS Regions,Region 4,2015,34,0.77271,0.794725,321,118.0,,288,62.0,45,834,194,104942
HHS Regions,Region 5,2015,34,0.653146,0.781331,176,137.0,,185,62.0,46,606,187,77560
HHS Regions,Region 6,2015,34,1.02144,1.22318,345,252.0,,391,71.0,65,1124,190,91892
HHS Regions,Region 7,2015,34,0.21209499999999998,0.263397,5,4.0,,16,1.0,3,29,44,11010
HHS Regions,Region 8,2015,34,0.5635060000000001,0.647044,34,49.0,,100,15.0,6,204,87,31528
HHS Regions,Region 9,2015,34,1.21307,1.11961,124,121.0,,274,70.0,81,670,177,59842
HHS Regions,Region 10,2015,34,0.129447,0.137955,1,4.0,,1,1.0,1,8,40,5799
HHS Regions,Region 1,2015,35,0.364309,0.42728999999999995,52,19.0,,54,13.0,12,150,93,35105
HHS Regions,Region 2,2015,35,1.1994,1.0295,403,230.0,,424,85.0,55,1197,159,116270
HHS Regions,Region 3,2015,35,1.06881,1.01661,236,259.0,,409,86.0,46,1036,195,101907
HHS Regions,Region 4,2015,35,0.707374,0.915494,322,142.0,,323,67.0,39,893,196,97543
HHS Regions,Region 5,2015,35,0.5953689999999999,0.746803,162,117.0,,209,55.0,31,574,188,76861
HHS Regions,Region 6,2015,35,1.30774,1.45296,329,281.0,,454,96.0,69,1229,181,84586
HHS Regions,Region 7,2015,35,0.180017,0.208914,4,6.0,,5,5.0,4,24,44,11488
HHS Regions,Region 8,2015,35,0.48091300000000003,0.6563359999999999,32,46.0,,108,11.0,8,205,87,31234
HHS Regions,Region 9,2015,35,1.1754,1.0869799999999998,89,124.0,,294,60.0,55,622,165,57223
HHS Regions,Region 10,2015,35,0.409017,0.46439600000000003,7,6.0,,12,3.0,5,33,46,7106
HHS Regions,Region 1,2015,36,0.44144399999999995,0.488038,45,26.0,,60,12.0,10,153,94,31350
HHS Regions,Region 2,2015,36,1.16127,1.02177,401,237.0,,387,77.0,55,1157,158,113235
HHS Regions,Region 3,2015,36,1.1234899999999999,1.07831,235,313.0,,428,89.0,59,1124,195,104237
HHS Regions,Region 4,2015,36,0.69155,0.944342,309,153.0,,301,62.0,51,876,196,92763
HHS Regions,Region 5,2015,36,0.628781,0.844191,197,125.0,,206,52.0,42,622,187,73680
HHS Regions,Region 6,2015,36,1.6782299999999999,1.73843,385,317.0,,501,89.0,61,1353,183,77829
HHS Regions,Region 7,2015,36,0.31545300000000004,0.318506,7,8.0,,7,5.0,2,29,40,9105
HHS Regions,Region 8,2015,36,0.45708699999999997,0.640483,42,48.0,,80,13.0,6,189,87,29509
HHS Regions,Region 9,2015,36,0.9273540000000001,0.9160370000000001,80,60.0,,187,55.0,40,422,166,46068
HHS Regions,Region 10,2015,36,0.545922,0.7404970000000001,13,10.0,,12,7.0,3,45,43,6077
HHS Regions,Region 1,2015,37,0.45699399999999996,0.494543,53,22.0,,75,16.0,13,179,91,36195
HHS Regions,Region 2,2015,37,1.37077,1.20126,482,257.0,,514,95.0,57,1405,151,116961
HHS Regions,Region 3,2015,37,1.1736799999999998,1.05882,278,276.0,,493,97.0,63,1207,205,113995
HHS Regions,Region 4,2015,37,0.793035,0.9095040000000001,360,149.0,,335,55.0,41,940,190,103353
HHS Regions,Region 5,2015,37,0.698491,0.9592379999999999,207,149.0,,310,81.0,55,802,205,83608
HHS Regions,Region 6,2015,37,1.65947,1.7187599999999998,446,349.0,,564,101.0,77,1537,191,89425
HHS Regions,Region 7,2015,37,0.5261779999999999,0.617538,13,18.0,,21,6.0,2,60,42,9716
HHS Regions,Region 8,2015,37,0.46813299999999997,0.5661689999999999,19,47.0,,80,11.0,6,163,72,28790
HHS Regions,Region 9,2015,37,1.30703,1.17753,124,119.0,,336,71.0,81,731,178,62079
HHS Regions,Region 10,2015,37,0.500789,0.513375,11,6.0,,16,3.0,2,38,44,7402
HHS Regions,Region 1,2015,38,0.395333,0.41885900000000004,59,22.0,,57,10.0,8,156,88,37244
HHS Regions,Region 2,2015,38,1.62828,1.36869,600,292.0,,566,111.0,66,1635,166,119457
HHS Regions,Region 3,2015,38,1.21361,1.2263700000000002,328,347.0,,559,120.0,75,1429,210,116523
HHS Regions,Region 4,2015,38,0.737125,0.956743,337,151.0,,385,74.0,41,988,190,103267
HHS Regions,Region 5,2015,38,0.795037,0.9955709999999999,223,150.0,,298,67.0,60,798,197,80155
HHS Regions,Region 6,2015,38,1.7729700000000002,1.76573,423,361.0,,571,122.0,88,1565,192,88632
HHS Regions,Region 7,2015,38,0.684635,0.802603,12,20.0,,23,12.0,7,74,40,9220
HHS Regions,Region 8,2015,38,0.622192,0.865917,45,61.0,,124,18.0,10,258,70,29795
HHS Regions,Region 9,2015,38,1.30231,1.22848,136,111.0,,346,91.0,73,757,172,61621
HHS Regions,Region 10,2015,38,0.5073310000000001,0.5176470000000001,15,5.0,,18,2.0,4,44,42,8500
HHS Regions,Region 1,2015,39,0.395111,0.36375,37,19.0,,60,19.0,5,140,96,38488
HHS Regions,Region 2,2015,39,1.2988,1.33412,517,330.0,,490,105.0,68,1510,127,113183
HHS Regions,Region 3,2015,39,1.09616,1.20801,314,379.0,,520,126.0,72,1411,199,116804
HHS Regions,Region 4,2015,39,0.855035,1.07366,444,171.0,,382,86.0,37,1120,193,104316
HHS Regions,Region 5,2015,39,0.879066,0.967398,223,144.0,,304,83.0,54,808,202,83523
HHS Regions,Region 6,2015,39,1.81608,1.8300299999999998,450,439.0,,545,161.0,85,1680,193,91802
HHS Regions,Region 7,2015,39,1.02699,1.09902,22,19.0,,37,9.0,11,98,41,8917
HHS Regions,Region 8,2015,39,0.49732200000000004,0.779347,39,52.0,,109,17.0,7,224,73,28742
HHS Regions,Region 9,2015,39,1.17311,1.04313,112,91.0,,285,41.0,58,587,160,56273
HHS Regions,Region 10,2015,39,0.629231,0.5420050000000001,12,10.0,,14,5.0,7,48,48,8856
HHS Regions,Region 1,2015,40,0.743302,0.6843640000000001,103,50.0,,133,23.0,13,322,134,47051
HHS Regions,Region 2,2015,40,1.03278,1.22475,547,294.0,,528,123.0,95,1587,199,129577
HHS Regions,Region 3,2015,40,1.2178,1.2431299999999998,401,419.0,,625,144.0,81,1670,280,134338
HHS Regions,Region 4,2015,40,1.01464,1.15781,486,231.0,,613,99.0,75,1504,299,129900
HHS Regions,Region 5,2015,40,1.04259,1.17723,384,238.0,,444,159.0,103,1328,284,112807
HHS Regions,Region 6,2015,40,2.5431,2.0819,559,476.0,,698,199.0,100,2032,267,97603
HHS Regions,Region 7,2015,40,0.873934,0.957817,46,46.0,,77,15.0,14,198,77,20672
HHS Regions,Region 8,2015,40,0.655949,0.842218,81,71.0,,156,26.0,12,346,121,41082
HHS Regions,Region 9,2015,40,1.3453700000000002,1.23884,204,176.0,,398,78.0,126,982,225,79268
HHS Regions,Region 10,2015,40,0.497072,0.500344,38,14.0,,21,5.0,2,80,77,15989
HHS Regions,Region 1,2015,41,0.613241,0.575962,67,39.0,,123,16.0,12,257,134,44621
HHS Regions,Region 2,2015,41,0.951433,1.33928,572,305.0,,515,128.0,114,1634,189,122006
HHS Regions,Region 3,2015,41,1.26021,1.33709,428,426.0,,708,153.0,84,1799,276,134546
HHS Regions,Region 4,2015,41,1.07454,1.20254,486,285.0,,637,121.0,72,1601,304,133135
HHS Regions,Region 5,2015,41,1.16893,1.27682,444,243.0,,560,121.0,97,1465,288,114738
HHS Regions,Region 6,2015,41,2.80592,2.19389,640,483.0,,765,203.0,110,2201,265,100324
HHS Regions,Region 7,2015,41,0.887407,0.927315,43,50.0,,74,18.0,19,204,77,21999
HHS Regions,Region 8,2015,41,0.672674,0.820126,76,68.0,,138,37.0,22,341,125,41579
HHS Regions,Region 9,2015,41,1.48977,1.34225,227,189.0,,445,101.0,140,1102,239,82101
HHS Regions,Region 10,2015,41,0.756054,0.759702,33,14.0,,42,14.0,8,111,79,14611
HHS Regions,Region 1,2015,42,0.721747,0.6679510000000001,83,48.0,,153,29.0,13,326,136,48806
HHS Regions,Region 2,2015,42,1.2301799999999998,1.49285,687,299.0,,612,144.0,85,1827,191,122383
HHS Regions,Region 3,2015,42,1.53341,1.60714,534,504.0,,817,176.0,124,2155,277,134089
HHS Regions,Region 4,2015,42,1.04879,1.1818600000000001,489,323.0,,628,137.0,69,1646,309,139272
HHS Regions,Region 5,2015,42,1.06713,1.1599700000000002,401,232.0,,496,106.0,86,1321,290,113882
HHS Regions,Region 6,2015,42,2.98999,2.38991,661,585.0,,895,204.0,106,2451,268,102556
HHS Regions,Region 7,2015,42,1.12273,1.12114,63,57.0,,89,20.0,22,251,78,22388
HHS Regions,Region 8,2015,42,0.688796,0.880592,87,91.0,,138,19.0,15,350,122,39746
HHS Regions,Region 9,2015,42,1.43902,1.3444200000000002,229,201.0,,499,108.0,124,1161,242,86357
HHS Regions,Region 10,2015,42,0.550018,0.6153850000000001,29,17.0,,33,8.0,9,96,82,15600
HHS Regions,Region 1,2015,43,0.7671359999999999,0.615777,69,26.0,,148,26.0,21,290,133,47095
HHS Regions,Region 2,2015,43,1.1027799999999999,1.43604,701,317.0,,533,95.0,89,1735,198,120818
HHS Regions,Region 3,2015,43,1.39535,1.42706,454,467.0,,740,168.0,110,1939,280,135874
HHS Regions,Region 4,2015,43,1.07812,1.18476,494,284.0,,646,128.0,95,1647,306,139016
HHS Regions,Region 5,2015,43,1.115,1.23559,407,249.0,,515,121.0,91,1383,288,111930
HHS Regions,Region 6,2015,43,3.09627,2.33874,588,535.0,,819,217.0,98,2257,267,96505
HHS Regions,Region 7,2015,43,0.854524,0.926501,45,55.0,,70,24.0,15,209,82,22558
HHS Regions,Region 8,2015,43,0.612608,0.84857,83,84.0,,143,22.0,17,349,123,41128
HHS Regions,Region 9,2015,43,1.58879,1.51958,250,219.0,,502,112.0,154,1237,250,81404
HHS Regions,Region 10,2015,43,0.8530139999999999,0.795309,50,18.0,,32,14.0,4,118,72,14837
HHS Regions,Region 1,2015,44,0.9233370000000001,0.781094,88,66.0,,200,22.0,15,391,138,50058
HHS Regions,Region 2,2015,44,1.21684,1.4590299999999998,728,316.0,,579,128.0,88,1839,200,126043
HHS Regions,Region 3,2015,44,1.53447,1.63246,648,577.0,,852,161.0,125,2363,285,144751
HHS Regions,Region 4,2015,44,1.08835,1.2206299999999999,503,348.0,,764,127.0,64,1806,317,147956
HHS Regions,Region 5,2015,44,1.21929,1.33523,477,238.0,,633,107.0,88,1543,294,115561
HHS Regions,Region 6,2015,44,2.87066,2.31086,656,496.0,,846,212.0,116,2326,270,100655
HHS Regions,Region 7,2015,44,1.15375,1.2236799999999999,65,72.0,,89,30.0,20,276,79,22555
HHS Regions,Region 8,2015,44,0.721433,1.1209799999999999,99,114.0,,196,27.0,21,457,121,40768
HHS Regions,Region 9,2015,44,1.70585,1.6148799999999999,280,209.0,,592,113.0,150,1344,261,83226
HHS Regions,Region 10,2015,44,0.526763,0.545378,19,14.0,,32,8.0,5,78,83,14302
HHS Regions,Region 1,2015,45,0.767975,0.731683,99,65.0,,164,17.0,23,368,140,50295
HHS Regions,Region 2,2015,45,1.07336,1.46322,735,276.0,,570,114.0,99,1794,197,122606
HHS Regions,Region 3,2015,45,1.57587,1.6332799999999998,606,581.0,,805,167.0,116,2275,283,139290
HHS Regions,Region 4,2015,45,1.0871,1.25194,510,320.0,,709,124.0,89,1752,315,139943
HHS Regions,Region 5,2015,45,1.30849,1.45087,509,293.0,,640,132.0,97,1671,292,115172
HHS Regions,Region 6,2015,45,3.2671799999999998,2.59119,735,590.0,,963,208.0,109,2605,263,100533
HHS Regions,Region 7,2015,45,1.20878,1.26729,78,67.0,,107,22.0,10,284,81,22410
HHS Regions,Region 8,2015,45,0.7444069999999999,1.11605,124,93.0,,190,35.0,15,457,120,40948
HHS Regions,Region 9,2015,45,1.73921,1.62788,318,210.0,,526,113.0,169,1336,261,82070
HHS Regions,Region 10,2015,45,0.8919040000000001,0.9845700000000001,32,22.0,,51,11.0,18,134,76,13610
HHS Regions,Region 1,2015,46,0.736201,0.667117,89,55.0,,174,14.0,14,346,139,51865
HHS Regions,Region 2,2015,46,1.3633,1.6490799999999999,862,302.0,,664,106.0,91,2025,187,122796
HHS Regions,Region 3,2015,46,1.7200099999999998,1.7913299999999999,625,571.0,,961,184.0,127,2468,281,137775
HHS Regions,Region 4,2015,46,1.26322,1.40808,617,391.0,,795,145.0,89,2037,320,144665
HHS Regions,Region 5,2015,46,1.24532,1.37789,479,306.0,,547,134.0,91,1557,289,112999
HHS Regions,Region 6,2015,46,3.27454,2.62398,683,597.0,,969,262.0,150,2661,265,101411
HHS Regions,Region 7,2015,46,1.05016,1.1546299999999998,63,64.0,,91,18.0,19,255,80,22085
HHS Regions,Region 8,2015,46,0.776688,1.0576299999999998,122,107.0,,171,25.0,9,434,119,41035
HHS Regions,Region 9,2015,46,1.98744,1.7861599999999997,373,237.0,,676,127.0,171,1584,261,88682
HHS Regions,Region 10,2015,46,0.699363,0.7783909999999999,47,26.0,,28,11.0,5,117,82,15031
HHS Regions,Region 1,2015,47,0.954736,0.789195,77,39.0,,107,13.0,17,253,134,32058
HHS Regions,Region 2,2015,47,1.35069,1.79388,894,274.0,,563,116.0,82,1929,188,107532
HHS Regions,Region 3,2015,47,2.17414,2.0787,721,519.0,,907,182.0,127,2456,283,118151
HHS Regions,Region 4,2015,47,1.56158,1.71174,601,342.0,,566,126.0,89,1724,311,100716
HHS Regions,Region 5,2015,47,1.43337,1.53387,398,251.0,,443,133.0,66,1291,285,84166
HHS Regions,Region 6,2015,47,4.08707,3.11083,750,602.0,,807,258.0,149,2566,270,82486
HHS Regions,Region 7,2015,47,1.31092,1.43597,48,63.0,,66,18.0,13,208,78,14485
HHS Regions,Region 8,2015,47,0.997922,1.50242,149,86.0,,197,39.0,19,490,120,32614
HHS Regions,Region 9,2015,47,2.2437,1.96048,305,233.0,,393,86.0,138,1155,256,58914
HHS Regions,Region 10,2015,47,0.82039,0.998143,31,18.0,,24,10.0,3,86,75,8616
HHS Regions,Region 1,2015,48,0.807851,0.772896,117,54.0,,183,33.0,12,399,148,51624
HHS Regions,Region 2,2015,48,1.57092,1.98748,1164,333.0,,835,146.0,81,2559,196,128756
HHS Regions,Region 3,2015,48,1.8399599999999998,1.94492,780,712.0,,927,220.0,131,2770,290,142422
HHS Regions,Region 4,2015,48,1.31254,1.47822,616,466.0,,738,179.0,100,2099,315,141995
HHS Regions,Region 5,2015,48,1.14488,1.35145,473,285.0,,564,139.0,88,1549,292,114618
HHS Regions,Region 6,2015,48,3.638,2.82482,735,713.0,,911,288.0,180,2827,271,100077
HHS Regions,Region 7,2015,48,0.9535899999999999,1.0522799999999999,49,53.0,,85,23.0,12,222,78,21097
HHS Regions,Region 8,2015,48,0.725679,1.01152,114,82.0,,171,39.0,19,425,121,42016
HHS Regions,Region 9,2015,48,2.0040299999999998,1.92103,369,293.0,,623,157.0,197,1639,252,85319
HHS Regions,Region 10,2015,48,0.8124979999999999,0.9239879999999999,52,20.0,,39,8.0,9,128,77,13853
HHS Regions,Region 1,2015,49,0.975831,0.837658,115,63.0,,210,22.0,21,431,150,51453
HHS Regions,Region 2,2015,49,1.8609200000000001,2.19425,1317,347.0,,935,153.0,82,2834,191,129156
HHS Regions,Region 3,2015,49,2.0202299999999997,2.07605,788,686.0,,1068,206.0,161,2909,289,140122
HHS Regions,Region 4,2015,49,1.33302,1.52444,576,430.0,,764,176.0,98,2044,303,134082
HHS Regions,Region 5,2015,49,1.3805100000000001,1.53142,487,291.0,,670,172.0,116,1736,294,113359
HHS Regions,Region 6,2015,49,3.6785,2.74956,731,681.0,,814,299.0,152,2677,260,97361
HHS Regions,Region 7,2015,49,0.9122629999999999,1.02175,54,51.0,,72,15.0,18,210,80,20553
HHS Regions,Region 8,2015,49,0.8919819999999999,1.1021,134,89.0,,186,32.0,24,465,121,42192
HHS Regions,Region 9,2015,49,2.0343,1.9526700000000001,341,252.0,,638,171.0,197,1599,251,81888
HHS Regions,Region 10,2015,49,0.5948859999999999,0.6004,32,12.0,,27,6.0,4,81,81,13491
HHS Regions,Region 1,2015,50,1.0366799999999998,0.8380479999999999,119,61.0,,173,24.0,20,397,142,47372
HHS Regions,Region 2,2015,50,1.74541,2.28485,1382,375.0,,887,157.0,108,2909,197,127317
HHS Regions,Region 3,2015,50,2.2783700000000002,2.28721,960,689.0,,1084,253.0,179,3165,288,138378
HHS Regions,Region 4,2015,50,1.4868,1.74325,687,413.0,,854,176.0,135,2265,307,129930
HHS Regions,Region 5,2015,50,1.44161,1.56788,497,303.0,,583,152.0,94,1629,292,103898
HHS Regions,Region 6,2015,50,3.75233,2.91253,807,700.0,,735,279.0,179,2700,256,92703
HHS Regions,Region 7,2015,50,1.19874,1.25181,59,63.0,,90,20.0,10,242,81,19332
HHS Regions,Region 8,2015,50,0.8957790000000001,1.31136,166,83.0,,208,31.0,26,514,119,39196
HHS Regions,Region 9,2015,50,2.13484,2.0329,421,264.0,,465,154.0,189,1493,243,73442
HHS Regions,Region 10,2015,50,0.6587189999999999,0.7033189999999999,37,12.0,,26,4.0,3,82,75,11659
HHS Regions,Region 1,2015,51,1.3830200000000001,1.1090200000000001,117,42.0,,120,20.0,19,318,134,28674
HHS Regions,Region 2,2015,51,2.29498,2.74702,1520,343.0,,803,130.0,129,2925,198,106479
