,Unnamed: 0,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
30416,30416,New York,4 wk ahead,Bin,percent,5.5,5.6,9.987016878058524e-06
30417,30417,New York,4 wk ahead,Bin,percent,5.6,5.7,9.987016878058524e-06
30418,30418,New York,4 wk ahead,Bin,percent,5.7,5.8,9.987016878058524e-06
30419,30419,New York,4 wk ahead,Bin,percent,5.8,5.9,9.987016878058524e-06
30420,30420,New York,4 wk ahead,Bin,percent,5.9,6.0,9.987016878058524e-06
30421,30421,New York,4 wk ahead,Bin,percent,6.0,6.1,9.987016878058524e-06
30422,30422,New York,4 wk ahead,Bin,percent,6.1,6.2,9.987016878058524e-06
30423,30423,New York,4 wk ahead,Bin,percent,6.2,6.3,9.987016878058524e-06
30424,30424,New York,4 wk ahead,Bin,percent,6.3,6.4,9.987016878058524e-06
30425,30425,New York,4 wk ahead,Bin,percent,6.4,6.5,9.987016878058524e-06
30426,30426,New York,4 wk ahead,Bin,percent,6.5,6.6,9.987016878058524e-06
30427,30427,New York,4 wk ahead,Bin,percent,6.6,6.7,9.987016878058524e-06
30428,30428,New York,4 wk ahead,Bin,percent,6.7,6.8,9.987016878058524e-06
30429,30429,New York,4 wk ahead,Bin,percent,6.8,6.9,9.987016878058524e-06
30430,30430,New York,4 wk ahead,Bin,percent,6.9,7.0,9.987016878058524e-06
30431,30431,New York,4 wk ahead,Bin,percent,7.0,7.1,9.987016878058524e-06
30432,30432,New York,4 wk ahead,Bin,percent,7.1,7.2,9.987016878058524e-06
30433,30433,New York,4 wk ahead,Bin,percent,7.2,7.3,9.987016878058524e-06
30434,30434,New York,4 wk ahead,Bin,percent,7.3,7.4,9.987016878058524e-06
30435,30435,New York,4 wk ahead,Bin,percent,7.4,7.5,9.987016878058524e-06
30436,30436,New York,4 wk ahead,Bin,percent,7.5,7.6,9.987016878058524e-06
30437,30437,New York,4 wk ahead,Bin,percent,7.6,7.7,9.987016878058524e-06
30438,30438,New York,4 wk ahead,Bin,percent,7.7,7.8,9.987016878058524e-06
30439,30439,New York,4 wk ahead,Bin,percent,7.8,7.9,9.987016878058524e-06
30440,30440,New York,4 wk ahead,Bin,percent,7.9,8.0,9.987016878058524e-06
30441,30441,New York,4 wk ahead,Bin,percent,8.0,8.1,9.987016878058524e-06
30442,30442,New York,4 wk ahead,Bin,percent,8.1,8.2,9.987016878058524e-06
30443,30443,New York,4 wk ahead,Bin,percent,8.2,8.3,9.987016878058524e-06
30444,30444,New York,4 wk ahead,Bin,percent,8.3,8.4,9.987016878058524e-06
30445,30445,New York,4 wk ahead,Bin,percent,8.4,8.5,9.987016878058524e-06
30446,30446,New York,4 wk ahead,Bin,percent,8.5,8.6,9.987016878058524e-06
30447,30447,New York,4 wk ahead,Bin,percent,8.6,8.7,9.987016878058524e-06
30448,30448,New York,4 wk ahead,Bin,percent,8.7,8.8,9.987016878058524e-06
30449,30449,New York,4 wk ahead,Bin,percent,8.8,8.9,9.987016878058524e-06
30450,30450,New York,4 wk ahead,Bin,percent,8.9,9.0,9.987016878058524e-06
30451,30451,New York,4 wk ahead,Bin,percent,9.0,9.1,9.987016878058524e-06
30452,30452,New York,4 wk ahead,Bin,percent,9.1,9.2,9.987016878058524e-06
30453,30453,New York,4 wk ahead,Bin,percent,9.2,9.3,9.987016878058524e-06
30454,30454,New York,4 wk ahead,Bin,percent,9.3,9.4,9.987016878058524e-06
30455,30455,New York,4 wk ahead,Bin,percent,9.4,9.5,9.987016878058524e-06
30456,30456,New York,4 wk ahead,Bin,percent,9.5,9.6,9.987016878058524e-06
30457,30457,New York,4 wk ahead,Bin,percent,9.6,9.7,9.987016878058524e-06
30458,30458,New York,4 wk ahead,Bin,percent,9.7,9.8,9.987016878058524e-06
30459,30459,New York,4 wk ahead,Bin,percent,9.8,9.9,9.987016878058524e-06
30460,30460,New York,4 wk ahead,Bin,percent,9.9,10.0,9.987016878058524e-06
30461,30461,New York,4 wk ahead,Bin,percent,10.0,10.1,9.987016878058524e-06
30462,30462,New York,4 wk ahead,Bin,percent,10.1,10.2,9.987016878058524e-06
30463,30463,New York,4 wk ahead,Bin,percent,10.2,10.3,9.987016878058524e-06
30464,30464,New York,4 wk ahead,Bin,percent,10.3,10.4,9.987016878058524e-06
30465,30465,New York,4 wk ahead,Bin,percent,10.4,10.5,9.987016878058524e-06
30466,30466,New York,4 wk ahead,Bin,percent,10.5,10.6,9.987016878058524e-06
30467,30467,New York,4 wk ahead,Bin,percent,10.6,10.7,9.987016878058524e-06
30468,30468,New York,4 wk ahead,Bin,percent,10.7,10.8,9.987016878058524e-06
30469,30469,New York,4 wk ahead,Bin,percent,10.8,10.9,9.987016878058524e-06
30470,30470,New York,4 wk ahead,Bin,percent,10.9,11.0,9.987016878058524e-06
30471,30471,New York,4 wk ahead,Bin,percent,11.0,11.1,9.987016878058524e-06
30472,30472,New York,4 wk ahead,Bin,percent,11.1,11.2,9.987016878058524e-06
30473,30473,New York,4 wk ahead,Bin,percent,11.2,11.3,9.987016878058524e-06
30474,30474,New York,4 wk ahead,Bin,percent,11.3,11.4,9.987016878058524e-06
30475,30475,New York,4 wk ahead,Bin,percent,11.4,11.5,9.987016878058524e-06
30476,30476,New York,4 wk ahead,Bin,percent,11.5,11.6,9.987016878058524e-06
30477,30477,New York,4 wk ahead,Bin,percent,11.6,11.7,9.987016878058524e-06
30478,30478,New York,4 wk ahead,Bin,percent,11.7,11.8,9.987016878058524e-06
30479,30479,New York,4 wk ahead,Bin,percent,11.8,11.9,9.987016878058524e-06
30480,30480,New York,4 wk ahead,Bin,percent,11.9,12.0,9.987016878058524e-06
30481,30481,New York,4 wk ahead,Bin,percent,12.0,12.1,9.987016878058524e-06
30482,30482,New York,4 wk ahead,Bin,percent,12.1,12.2,9.987016878058524e-06
30483,30483,New York,4 wk ahead,Bin,percent,12.2,12.3,9.987016878058524e-06
30484,30484,New York,4 wk ahead,Bin,percent,12.3,12.4,9.987016878058524e-06
30485,30485,New York,4 wk ahead,Bin,percent,12.4,12.5,9.987016878058524e-06
30486,30486,New York,4 wk ahead,Bin,percent,12.5,12.6,9.987016878058524e-06
30487,30487,New York,4 wk ahead,Bin,percent,12.6,12.7,9.987016878058524e-06
30488,30488,New York,4 wk ahead,Bin,percent,12.7,12.8,9.987016878058524e-06
30489,30489,New York,4 wk ahead,Bin,percent,12.8,12.9,9.987016878058524e-06
30490,30490,New York,4 wk ahead,Bin,percent,12.9,13.0,9.987016878058524e-06
30491,30491,New York,4 wk ahead,Bin,percent,13.0,100,9.987016878058524e-06
30492,30492,North Carolina,Season onset,Bin,week,none,none,0.029411765
30493,30493,North Carolina,Season onset,Bin,week,40,41,0.029411765
30494,30494,North Carolina,Season onset,Bin,week,41,42,0.029411765
30495,30495,North Carolina,Season onset,Bin,week,42,43,0.029411765
30496,30496,North Carolina,Season onset,Bin,week,43,44,0.029411765
30497,30497,North Carolina,Season onset,Bin,week,44,45,0.029411765
30498,30498,North Carolina,Season onset,Bin,week,45,46,0.029411765
30499,30499,North Carolina,Season onset,Bin,week,46,47,0.029411765
30500,30500,North Carolina,Season onset,Bin,week,47,48,0.029411765
30501,30501,North Carolina,Season onset,Bin,week,48,49,0.029411765
30502,30502,North Carolina,Season onset,Bin,week,49,50,0.029411765
30503,30503,North Carolina,Season onset,Bin,week,50,51,0.029411765
30504,30504,North Carolina,Season onset,Bin,week,51,52,0.029411765
30505,30505,North Carolina,Season onset,Bin,week,52,53,0.029411765
30506,30506,North Carolina,Season onset,Bin,week,1,2,0.0765
30507,30507,North Carolina,Season onset,Bin,week,2,3,0.0765
30508,30508,North Carolina,Season onset,Bin,week,3,4,0.0765
30509,30509,North Carolina,Season onset,Bin,week,4,5,0.0765
30510,30510,North Carolina,Season onset,Bin,week,5,6,0.0765
30511,30511,North Carolina,Season onset,Bin,week,6,7,0.0765
30512,30512,North Carolina,Season onset,Bin,week,7,8,0.0765
30513,30513,North Carolina,Season onset,Bin,week,8,9,0.0765
30514,30514,North Carolina,Season onset,Bin,week,9,10,0.0765
30515,30515,North Carolina,Season onset,Bin,week,10,11,0.0765
30516,30516,North Carolina,Season onset,Bin,week,11,12,0.0765
30517,30517,North Carolina,Season onset,Bin,week,12,13,0.0765
30518,30518,North Carolina,Season onset,Bin,week,13,14,0.0765
30519,30519,North Carolina,Season onset,Bin,week,14,15,0.0765
30520,30520,North Carolina,Season onset,Bin,week,15,16,0.0765
30521,30521,North Carolina,Season onset,Bin,week,16,17,0.0765
30522,30522,North Carolina,Season onset,Bin,week,17,18,0.0765
30523,30523,North Carolina,Season onset,Bin,week,18,19,0.0765
30524,30524,North Carolina,Season onset,Bin,week,19,20,0.0765
30525,30525,North Carolina,Season onset,Bin,week,20,21,0.0765
30526,30526,North Carolina,Season peak week,Bin,week,40,41,0.03030303
30527,30527,North Carolina,Season peak week,Bin,week,41,42,0.03030303
30528,30528,North Carolina,Season peak week,Bin,week,42,43,0.03030303
30529,30529,North Carolina,Season peak week,Bin,week,43,44,0.03030303
30530,30530,North Carolina,Season peak week,Bin,week,44,45,0.03030303
30531,30531,North Carolina,Season peak week,Bin,week,45,46,0.03030303
30532,30532,North Carolina,Season peak week,Bin,week,46,47,0.03030303
30533,30533,North Carolina,Season peak week,Bin,week,47,48,0.03030303
30534,30534,North Carolina,Season peak week,Bin,week,48,49,0.03030303
30535,30535,North Carolina,Season peak week,Bin,week,49,50,0.03030303
30536,30536,North Carolina,Season peak week,Bin,week,50,51,0.03030303
30537,30537,North Carolina,Season peak week,Bin,week,51,52,0.03030303
30538,30538,North Carolina,Season peak week,Bin,week,52,53,0.03030303
30539,30539,North Carolina,Season peak week,Bin,week,1,2,0.03030303
30540,30540,North Carolina,Season peak week,Bin,week,2,3,0.03030303
30541,30541,North Carolina,Season peak week,Bin,week,3,4,0.03030303
30542,30542,North Carolina,Season peak week,Bin,week,4,5,0.03030303
30543,30543,North Carolina,Season peak week,Bin,week,5,6,0.03030303
30544,30544,North Carolina,Season peak week,Bin,week,6,7,0.03030303
30545,30545,North Carolina,Season peak week,Bin,week,7,8,0.03030303
30546,30546,North Carolina,Season peak week,Bin,week,8,9,0.03030303
30547,30547,North Carolina,Season peak week,Bin,week,9,10,0.03030303
30548,30548,North Carolina,Season peak week,Bin,week,10,11,0.03030303
30549,30549,North Carolina,Season peak week,Bin,week,11,12,0.03030303
30550,30550,North Carolina,Season peak week,Bin,week,12,13,0.03030303
30551,30551,North Carolina,Season peak week,Bin,week,13,14,0.03030303
30552,30552,North Carolina,Season peak week,Bin,week,14,15,0.03030303
30553,30553,North Carolina,Season peak week,Bin,week,15,16,0.03030303
30554,30554,North Carolina,Season peak week,Bin,week,16,17,0.03030303
30555,30555,North Carolina,Season peak week,Bin,week,17,18,0.03030303
30556,30556,North Carolina,Season peak week,Bin,week,18,19,0.03030303
30557,30557,North Carolina,Season peak week,Bin,week,19,20,0.03030303
30558,30558,North Carolina,Season peak week,Bin,week,20,21,0.03030303
30559,30559,North Carolina,Season peak percentage,Bin,percent,0.0,0.1,0.007633588
30560,30560,North Carolina,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
30561,30561,North Carolina,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
30562,30562,North Carolina,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
30563,30563,North Carolina,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
30564,30564,North Carolina,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
30565,30565,North Carolina,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
30566,30566,North Carolina,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
30567,30567,North Carolina,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
30568,30568,North Carolina,Season peak percentage,Bin,percent,0.9,1.0,0.007633588
30569,30569,North Carolina,Season peak percentage,Bin,percent,1.0,1.1,0.007633588
30570,30570,North Carolina,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
30571,30571,North Carolina,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
30572,30572,North Carolina,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
30573,30573,North Carolina,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
30574,30574,North Carolina,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
30575,30575,North Carolina,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
30576,30576,North Carolina,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
30577,30577,North Carolina,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
30578,30578,North Carolina,Season peak percentage,Bin,percent,1.9,2.0,0.007633588
30579,30579,North Carolina,Season peak percentage,Bin,percent,2.0,2.1,0.007633588
30580,30580,North Carolina,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
30581,30581,North Carolina,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
30582,30582,North Carolina,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
30583,30583,North Carolina,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
30584,30584,North Carolina,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
30585,30585,North Carolina,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
30586,30586,North Carolina,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
30587,30587,North Carolina,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
30588,30588,North Carolina,Season peak percentage,Bin,percent,2.9,3.0,0.007633588
30589,30589,North Carolina,Season peak percentage,Bin,percent,3.0,3.1,0.007633588
30590,30590,North Carolina,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
30591,30591,North Carolina,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
30592,30592,North Carolina,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
30593,30593,North Carolina,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
30594,30594,North Carolina,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
30595,30595,North Carolina,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
30596,30596,North Carolina,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
30597,30597,North Carolina,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
30598,30598,North Carolina,Season peak percentage,Bin,percent,3.9,4.0,0.007633588
30599,30599,North Carolina,Season peak percentage,Bin,percent,4.0,4.1,0.007633588
30600,30600,North Carolina,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
30601,30601,North Carolina,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
30602,30602,North Carolina,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
30603,30603,North Carolina,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
30604,30604,North Carolina,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
30605,30605,North Carolina,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
30606,30606,North Carolina,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
30607,30607,North Carolina,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
30608,30608,North Carolina,Season peak percentage,Bin,percent,4.9,5.0,0.007633588
30609,30609,North Carolina,Season peak percentage,Bin,percent,5.0,5.1,0.007633588
30610,30610,North Carolina,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
30611,30611,North Carolina,Season peak percentage,Bin,percent,5.2,5.3,0.007633588
30612,30612,North Carolina,Season peak percentage,Bin,percent,5.3,5.4,0.007633588
30613,30613,North Carolina,Season peak percentage,Bin,percent,5.4,5.5,0.007633588
30614,30614,North Carolina,Season peak percentage,Bin,percent,5.5,5.6,0.007633588
30615,30615,North Carolina,Season peak percentage,Bin,percent,5.6,5.7,0.007633588
30616,30616,North Carolina,Season peak percentage,Bin,percent,5.7,5.8,0.007633588
30617,30617,North Carolina,Season peak percentage,Bin,percent,5.8,5.9,0.007633588
30618,30618,North Carolina,Season peak percentage,Bin,percent,5.9,6.0,0.007633588
30619,30619,North Carolina,Season peak percentage,Bin,percent,6.0,6.1,0.007633588
30620,30620,North Carolina,Season peak percentage,Bin,percent,6.1,6.2,0.007633588
30621,30621,North Carolina,Season peak percentage,Bin,percent,6.2,6.3,0.007633588
30622,30622,North Carolina,Season peak percentage,Bin,percent,6.3,6.4,0.007633588
30623,30623,North Carolina,Season peak percentage,Bin,percent,6.4,6.5,0.007633588
30624,30624,North Carolina,Season peak percentage,Bin,percent,6.5,6.6,0.007633588
30625,30625,North Carolina,Season peak percentage,Bin,percent,6.6,6.7,0.007633588
30626,30626,North Carolina,Season peak percentage,Bin,percent,6.7,6.8,0.007633588
30627,30627,North Carolina,Season peak percentage,Bin,percent,6.8,6.9,0.007633588
30628,30628,North Carolina,Season peak percentage,Bin,percent,6.9,7.0,0.007633588
30629,30629,North Carolina,Season peak percentage,Bin,percent,7.0,7.1,0.007633588
30630,30630,North Carolina,Season peak percentage,Bin,percent,7.1,7.2,0.007633588
30631,30631,North Carolina,Season peak percentage,Bin,percent,7.2,7.3,0.007633588
30632,30632,North Carolina,Season peak percentage,Bin,percent,7.3,7.4,0.007633588
30633,30633,North Carolina,Season peak percentage,Bin,percent,7.4,7.5,0.007633588
30634,30634,North Carolina,Season peak percentage,Bin,percent,7.5,7.6,0.007633588
30635,30635,North Carolina,Season peak percentage,Bin,percent,7.6,7.7,0.007633588
30636,30636,North Carolina,Season peak percentage,Bin,percent,7.7,7.8,0.007633588
30637,30637,North Carolina,Season peak percentage,Bin,percent,7.8,7.9,0.007633588
30638,30638,North Carolina,Season peak percentage,Bin,percent,7.9,8.0,0.007633588
30639,30639,North Carolina,Season peak percentage,Bin,percent,8.0,8.1,0.007633588
30640,30640,North Carolina,Season peak percentage,Bin,percent,8.1,8.2,0.007633588
30641,30641,North Carolina,Season peak percentage,Bin,percent,8.2,8.3,0.007633588
30642,30642,North Carolina,Season peak percentage,Bin,percent,8.3,8.4,0.007633588
30643,30643,North Carolina,Season peak percentage,Bin,percent,8.4,8.5,0.007633588
30644,30644,North Carolina,Season peak percentage,Bin,percent,8.5,8.6,0.007633588
30645,30645,North Carolina,Season peak percentage,Bin,percent,8.6,8.7,0.007633588
30646,30646,North Carolina,Season peak percentage,Bin,percent,8.7,8.8,0.007633588
30647,30647,North Carolina,Season peak percentage,Bin,percent,8.8,8.9,0.007633588
30648,30648,North Carolina,Season peak percentage,Bin,percent,8.9,9.0,0.007633588
30649,30649,North Carolina,Season peak percentage,Bin,percent,9.0,9.1,0.007633588
30650,30650,North Carolina,Season peak percentage,Bin,percent,9.1,9.2,0.007633588
30651,30651,North Carolina,Season peak percentage,Bin,percent,9.2,9.3,0.007633588
30652,30652,North Carolina,Season peak percentage,Bin,percent,9.3,9.4,0.007633588
30653,30653,North Carolina,Season peak percentage,Bin,percent,9.4,9.5,0.007633588
30654,30654,North Carolina,Season peak percentage,Bin,percent,9.5,9.6,0.007633588
30655,30655,North Carolina,Season peak percentage,Bin,percent,9.6,9.7,0.007633588
30656,30656,North Carolina,Season peak percentage,Bin,percent,9.7,9.8,0.007633588
30657,30657,North Carolina,Season peak percentage,Bin,percent,9.8,9.9,0.007633588
30658,30658,North Carolina,Season peak percentage,Bin,percent,9.9,10.0,0.007633588
30659,30659,North Carolina,Season peak percentage,Bin,percent,10.0,10.1,0.007633588
30660,30660,North Carolina,Season peak percentage,Bin,percent,10.1,10.2,0.007633588
30661,30661,North Carolina,Season peak percentage,Bin,percent,10.2,10.3,0.007633588
30662,30662,North Carolina,Season peak percentage,Bin,percent,10.3,10.4,0.007633588
30663,30663,North Carolina,Season peak percentage,Bin,percent,10.4,10.5,0.007633588
30664,30664,North Carolina,Season peak percentage,Bin,percent,10.5,10.6,0.007633588
30665,30665,North Carolina,Season peak percentage,Bin,percent,10.6,10.7,0.007633588
30666,30666,North Carolina,Season peak percentage,Bin,percent,10.7,10.8,0.007633588
30667,30667,North Carolina,Season peak percentage,Bin,percent,10.8,10.9,0.007633588
30668,30668,North Carolina,Season peak percentage,Bin,percent,10.9,11.0,0.007633588
30669,30669,North Carolina,Season peak percentage,Bin,percent,11.0,11.1,0.007633588
30670,30670,North Carolina,Season peak percentage,Bin,percent,11.1,11.2,0.007633588
30671,30671,North Carolina,Season peak percentage,Bin,percent,11.2,11.3,0.007633588
30672,30672,North Carolina,Season peak percentage,Bin,percent,11.3,11.4,0.007633588
30673,30673,North Carolina,Season peak percentage,Bin,percent,11.4,11.5,0.007633588
30674,30674,North Carolina,Season peak percentage,Bin,percent,11.5,11.6,0.007633588
30675,30675,North Carolina,Season peak percentage,Bin,percent,11.6,11.7,0.007633588
30676,30676,North Carolina,Season peak percentage,Bin,percent,11.7,11.8,0.007633588
30677,30677,North Carolina,Season peak percentage,Bin,percent,11.8,11.9,0.007633588
30678,30678,North Carolina,Season peak percentage,Bin,percent,11.9,12.0,0.007633588
30679,30679,North Carolina,Season peak percentage,Bin,percent,12.0,12.1,0.007633588
30680,30680,North Carolina,Season peak percentage,Bin,percent,12.1,12.2,0.007633588
30681,30681,North Carolina,Season peak percentage,Bin,percent,12.2,12.3,0.007633588
30682,30682,North Carolina,Season peak percentage,Bin,percent,12.3,12.4,0.007633588
30683,30683,North Carolina,Season peak percentage,Bin,percent,12.4,12.5,0.007633588
30684,30684,North Carolina,Season peak percentage,Bin,percent,12.5,12.6,0.007633588
30685,30685,North Carolina,Season peak percentage,Bin,percent,12.6,12.7,0.007633588
30686,30686,North Carolina,Season peak percentage,Bin,percent,12.7,12.8,0.007633588
30687,30687,North Carolina,Season peak percentage,Bin,percent,12.8,12.9,0.007633588
30688,30688,North Carolina,Season peak percentage,Bin,percent,12.9,13.0,0.007633588
30689,30689,North Carolina,Season peak percentage,Bin,percent,13.0,100.0,0.007633588
30690,30690,North Carolina,1 wk ahead,Point,percent,,,0.8219736337241659
30691,30691,North Carolina,1 wk ahead,Bin,percent,0.0,0.1,9.987016878058522e-06
30692,30692,North Carolina,1 wk ahead,Bin,percent,0.1,0.2,9.987016878058522e-06
30693,30693,North Carolina,1 wk ahead,Bin,percent,0.2,0.3,0.0010086787176670326
30694,30694,North Carolina,1 wk ahead,Bin,percent,0.3,0.4,0.007000828922400878
30695,30695,North Carolina,1 wk ahead,Bin,percent,0.4,0.5,0.038958963347648055
30696,30696,North Carolina,1 wk ahead,Bin,percent,0.5,0.6,0.13583205832417855
30697,30697,North Carolina,1 wk ahead,Bin,percent,0.6,0.7,0.2067391690801957
30698,30698,North Carolina,1 wk ahead,Bin,percent,0.7,0.8,0.21373001098571853
30699,30699,North Carolina,1 wk ahead,Bin,percent,0.8,0.9,0.1917587935683611
30700,30700,North Carolina,1 wk ahead,Bin,percent,0.9,1.0,0.10487261559972033
30701,30701,North Carolina,1 wk ahead,Bin,percent,1.0,1.1,0.05493803056027164
30702,30702,North Carolina,1 wk ahead,Bin,percent,1.1,1.2,0.020982512733446517
30703,30703,North Carolina,1 wk ahead,Bin,percent,1.2,1.3,0.01598905422950164
30704,30704,North Carolina,1 wk ahead,Bin,percent,1.3,1.4,0.004004753820033955
30705,30705,North Carolina,1 wk ahead,Bin,percent,1.4,1.5,0.002007370418456007
30706,30706,North Carolina,1 wk ahead,Bin,percent,1.5,1.6,9.987016878058522e-06
30707,30707,North Carolina,1 wk ahead,Bin,percent,1.6,1.7,0.0010086787176670326
30708,30708,North Carolina,1 wk ahead,Bin,percent,1.7,1.8,9.987016878058522e-06
30709,30709,North Carolina,1 wk ahead,Bin,percent,1.8,1.9,9.987016878058522e-06
30710,30710,North Carolina,1 wk ahead,Bin,percent,1.9,2.0,9.987016878058522e-06
30711,30711,North Carolina,1 wk ahead,Bin,percent,2.0,2.1,9.987016878058522e-06
30712,30712,North Carolina,1 wk ahead,Bin,percent,2.1,2.2,9.987016878058522e-06
30713,30713,North Carolina,1 wk ahead,Bin,percent,2.2,2.3,9.987016878058522e-06
30714,30714,North Carolina,1 wk ahead,Bin,percent,2.3,2.4,9.987016878058522e-06
30715,30715,North Carolina,1 wk ahead,Bin,percent,2.4,2.5,9.987016878058522e-06
30716,30716,North Carolina,1 wk ahead,Bin,percent,2.5,2.6,9.987016878058522e-06
30717,30717,North Carolina,1 wk ahead,Bin,percent,2.6,2.7,9.987016878058522e-06
30718,30718,North Carolina,1 wk ahead,Bin,percent,2.7,2.8,9.987016878058522e-06
30719,30719,North Carolina,1 wk ahead,Bin,percent,2.8,2.9,9.987016878058522e-06
30720,30720,North Carolina,1 wk ahead,Bin,percent,2.9,3.0,9.987016878058522e-06
30721,30721,North Carolina,1 wk ahead,Bin,percent,3.0,3.1,9.987016878058522e-06
30722,30722,North Carolina,1 wk ahead,Bin,percent,3.1,3.2,9.987016878058522e-06
30723,30723,North Carolina,1 wk ahead,Bin,percent,3.2,3.3,9.987016878058522e-06
30724,30724,North Carolina,1 wk ahead,Bin,percent,3.3,3.4,9.987016878058522e-06
30725,30725,North Carolina,1 wk ahead,Bin,percent,3.4,3.5,9.987016878058522e-06
30726,30726,North Carolina,1 wk ahead,Bin,percent,3.5,3.6,9.987016878058522e-06
30727,30727,North Carolina,1 wk ahead,Bin,percent,3.6,3.7,9.987016878058522e-06
30728,30728,North Carolina,1 wk ahead,Bin,percent,3.7,3.8,9.987016878058522e-06
30729,30729,North Carolina,1 wk ahead,Bin,percent,3.8,3.9,9.987016878058522e-06
30730,30730,North Carolina,1 wk ahead,Bin,percent,3.9,4.0,9.987016878058522e-06
30731,30731,North Carolina,1 wk ahead,Bin,percent,4.0,4.1,9.987016878058522e-06
30732,30732,North Carolina,1 wk ahead,Bin,percent,4.1,4.2,9.987016878058522e-06
30733,30733,North Carolina,1 wk ahead,Bin,percent,4.2,4.3,9.987016878058522e-06
30734,30734,North Carolina,1 wk ahead,Bin,percent,4.3,4.4,9.987016878058522e-06
30735,30735,North Carolina,1 wk ahead,Bin,percent,4.4,4.5,9.987016878058522e-06
30736,30736,North Carolina,1 wk ahead,Bin,percent,4.5,4.6,9.987016878058522e-06
30737,30737,North Carolina,1 wk ahead,Bin,percent,4.6,4.7,9.987016878058522e-06
30738,30738,North Carolina,1 wk ahead,Bin,percent,4.7,4.8,9.987016878058522e-06
30739,30739,North Carolina,1 wk ahead,Bin,percent,4.8,4.9,9.987016878058522e-06
30740,30740,North Carolina,1 wk ahead,Bin,percent,4.9,5.0,9.987016878058522e-06
30741,30741,North Carolina,1 wk ahead,Bin,percent,5.0,5.1,9.987016878058522e-06
30742,30742,North Carolina,1 wk ahead,Bin,percent,5.1,5.2,9.987016878058522e-06
30743,30743,North Carolina,1 wk ahead,Bin,percent,5.2,5.3,9.987016878058522e-06
30744,30744,North Carolina,1 wk ahead,Bin,percent,5.3,5.4,9.987016878058522e-06
30745,30745,North Carolina,1 wk ahead,Bin,percent,5.4,5.5,9.987016878058522e-06
30746,30746,North Carolina,1 wk ahead,Bin,percent,5.5,5.6,9.987016878058522e-06
30747,30747,North Carolina,1 wk ahead,Bin,percent,5.6,5.7,9.987016878058522e-06
30748,30748,North Carolina,1 wk ahead,Bin,percent,5.7,5.8,9.987016878058522e-06
30749,30749,North Carolina,1 wk ahead,Bin,percent,5.8,5.9,9.987016878058522e-06
30750,30750,North Carolina,1 wk ahead,Bin,percent,5.9,6.0,9.987016878058522e-06
30751,30751,North Carolina,1 wk ahead,Bin,percent,6.0,6.1,9.987016878058522e-06
30752,30752,North Carolina,1 wk ahead,Bin,percent,6.1,6.2,9.987016878058522e-06
30753,30753,North Carolina,1 wk ahead,Bin,percent,6.2,6.3,9.987016878058522e-06
30754,30754,North Carolina,1 wk ahead,Bin,percent,6.3,6.4,9.987016878058522e-06
30755,30755,North Carolina,1 wk ahead,Bin,percent,6.4,6.5,9.987016878058522e-06
30756,30756,North Carolina,1 wk ahead,Bin,percent,6.5,6.6,9.987016878058522e-06
30757,30757,North Carolina,1 wk ahead,Bin,percent,6.6,6.7,9.987016878058522e-06
